query_id,query_text,vector,target_docids,target_domains
q0013,Give me streetlight information near North Harbor Cultural Center,"[-0.011514,0.028326,0.078919,-0.066247,-0.041918,0.039575,-0.050339,-0.075071,-0.033177,-0.133439,-0.064319,0.214466,-0.039391,-0.061595,0.054054,0.032098,0.099565,0.025198,-0.108680,-0.073741,-0.011354,-0.061088,-0.005526,0.008534,0.070851,-0.080932,-0.088743,0.111467,-0.048452,0.000778,-0.073286,0.199946,-0.174270,-0.043949,0.068113,0.034673,-0.035538,-0.025328,0.150894,0.103776,0.224106,-0.104480,0.144643,0.079429,0.095725,0.173253,-0.036719,0.025673,-0.074897,-0.103294,-0.079285,0.070194,0.149662,0.088680,-0.178076,0.208397,0.110658,0.151549,-0.027257,0.042694,-0.012809,0.032084,0.036714,0.022698,-0.099873,-0.040359,0.034101,-0.121784,0.139503,-0.035886,-0.226801,0.003485,-0.023997,0.046605,0.046425,0.000339,-0.080390,-0.108797,-0.108796,0.024644,0.041918,0.159792,-0.073150,0.049645,-0.033483,0.179999,-0.020216,0.021245,0.070341,0.026952,-0.138926,0.028391,-0.043550,-0.002944,-0.152839,0.023702,0.006342,0.031639,-0.077274,-0.054051,-0.059430,-0.111807,-0.012366,-0.031663,-0.023421,0.023933,0.046772,0.053591,-0.078469,-0.077474,-0.050047,0.073351,0.093747,0.210948,0.053837,-0.059841,0.042822,-0.089137,-0.020490,-0.091161,-0.053635,-0.052897,-0.014139,0.089058,0.014212,-0.016653,-0.039960,-0.079824]",sl_000113;sl_000121;sl_000129;sl_000137;sl_000181;sl_000185;sl_000229;sl_000261;sl_000281;sl_000289;sl_000301;sl_000425;sl_000465;sl_000517;sl_000553;sl_000565;sl_000569;sl_000581,0
q0014,What streetlight readings are reported in Midtown Center?,"[-0.112049,0.143505,0.015917,-0.043690,-0.157242,-0.025445,0.018618,0.017712,-0.115797,-0.065458,0.021117,0.018786,-0.052247,0.005984,0.042982,0.116436,0.019499,-0.019218,0.003704,-0.032595,0.032361,-0.111002,-0.056791,-0.061161,0.039674,-0.158046,-0.058867,0.080157,-0.047556,-0.004539,0.035927,0.225315,-0.096558,-0.058596,0.051388,0.099810,0.142187,0.090324,0.030317,0.077045,0.215488,0.112143,0.094843,-0.004722,0.004339,0.160678,-0.002916,0.004188,-0.143795,0.167562,-0.101043,-0.082357,-0.025323,-0.068932,-0.111496,0.213379,0.009159,0.169469,-0.015060,0.047496,-0.050689,0.046403,0.111212,0.071530,-0.034414,0.025153,-0.027397,-0.066877,0.073915,-0.037209,-0.139605,-0.041994,-0.139890,-0.049838,-0.081643,0.149705,0.003257,-0.114770,-0.078257,0.000599,-0.017183,0.095459,-0.035376,0.103928,0.085676,0.223086,-0.038560,0.032538,-0.001067,0.084860,-0.180858,-0.072181,0.027347,-0.053087,-0.066499,0.058255,0.042233,-0.024384,-0.120294,0.036267,-0.070586,-0.096360,-0.081310,0.061045,0.026246,0.081498,0.047230,0.128769,-0.007651,-0.049654,-0.019209,0.066084,0.161867,0.170780,0.107179,-0.062733,0.096542,-0.062618,-0.069761,-0.083565,-0.076093,-0.053678,-0.024019,0.120021,0.038259,0.064474,-0.037767,-0.077613]",sl_000014;sl_000022;sl_000058;sl_000066;sl_000086;sl_000146;sl_000226;sl_000250;sl_000298;sl_000306;sl_000378;sl_000402;sl_000598,4
q0014,What streetlight readings are reported in Midtown Center?,"[-0.112049,0.143505,0.015917,-0.043690,-0.157242,-0.025445,0.018618,0.017712,-0.115797,-0.065458,0.021117,0.018786,-0.052247,0.005984,0.042982,0.116436,0.019499,-0.019218,0.003704,-0.032595,0.032361,-0.111002,-0.056791,-0.061161,0.039674,-0.158046,-0.058867,0.080157,-0.047556,-0.004539,0.035927,0.225315,-0.096558,-0.058596,0.051388,0.099810,0.142187,0.090324,0.030317,0.077045,0.215488,0.112143,0.094843,-0.004722,0.004339,0.160678,-0.002916,0.004188,-0.143795,0.167562,-0.101043,-0.082357,-0.025323,-0.068932,-0.111496,0.213379,0.009159,0.169469,-0.015060,0.047496,-0.050689,0.046403,0.111212,0.071530,-0.034414,0.025153,-0.027397,-0.066877,0.073915,-0.037209,-0.139605,-0.041994,-0.139890,-0.049838,-0.081643,0.149705,0.003257,-0.114770,-0.078257,0.000599,-0.017183,0.095459,-0.035376,0.103928,0.085676,0.223086,-0.038560,0.032538,-0.001067,0.084860,-0.180858,-0.072181,0.027347,-0.053087,-0.066499,0.058255,0.042233,-0.024384,-0.120294,0.036267,-0.070586,-0.096360,-0.081310,0.061045,0.026246,0.081498,0.047230,0.128769,-0.007651,-0.049654,-0.019209,0.066084,0.161867,0.170780,0.107179,-0.062733,0.096542,-0.062618,-0.069761,-0.083565,-0.076093,-0.053678,-0.024019,0.120021,0.038259,0.064474,-0.037767,-0.077613]",sl_000014;sl_000022;sl_000058;sl_000066;sl_000086;sl_000146;sl_000226;sl_000250;sl_000298;sl_000306;sl_000378;sl_000402;sl_000598,4
q0014,What streetlight readings are reported in Midtown Center?,"[-0.112049,0.143505,0.015917,-0.043690,-0.157242,-0.025445,0.018618,0.017712,-0.115797,-0.065458,0.021117,0.018786,-0.052247,0.005984,0.042982,0.116436,0.019499,-0.019218,0.003704,-0.032595,0.032361,-0.111002,-0.056791,-0.061161,0.039674,-0.158046,-0.058867,0.080157,-0.047556,-0.004539,0.035927,0.225315,-0.096558,-0.058596,0.051388,0.099810,0.142187,0.090324,0.030317,0.077045,0.215488,0.112143,0.094843,-0.004722,0.004339,0.160678,-0.002916,0.004188,-0.143795,0.167562,-0.101043,-0.082357,-0.025323,-0.068932,-0.111496,0.213379,0.009159,0.169469,-0.015060,0.047496,-0.050689,0.046403,0.111212,0.071530,-0.034414,0.025153,-0.027397,-0.066877,0.073915,-0.037209,-0.139605,-0.041994,-0.139890,-0.049838,-0.081643,0.149705,0.003257,-0.114770,-0.078257,0.000599,-0.017183,0.095459,-0.035376,0.103928,0.085676,0.223086,-0.038560,0.032538,-0.001067,0.084860,-0.180858,-0.072181,0.027347,-0.053087,-0.066499,0.058255,0.042233,-0.024384,-0.120294,0.036267,-0.070586,-0.096360,-0.081310,0.061045,0.026246,0.081498,0.047230,0.128769,-0.007651,-0.049654,-0.019209,0.066084,0.161867,0.170780,0.107179,-0.062733,0.096542,-0.062618,-0.069761,-0.083565,-0.076093,-0.053678,-0.024019,0.120021,0.038259,0.064474,-0.037767,-0.077613]",sl_000014;sl_000022;sl_000058;sl_000066;sl_000086;sl_000146;sl_000226;sl_000250;sl_000298;sl_000306;sl_000378;sl_000402;sl_000598,4
q0014,What streetlight readings are reported in Midtown Center?,"[-0.112049,0.143505,0.015917,-0.043690,-0.157242,-0.025445,0.018618,0.017712,-0.115797,-0.065458,0.021117,0.018786,-0.052247,0.005984,0.042982,0.116436,0.019499,-0.019218,0.003704,-0.032595,0.032361,-0.111002,-0.056791,-0.061161,0.039674,-0.158046,-0.058867,0.080157,-0.047556,-0.004539,0.035927,0.225315,-0.096558,-0.058596,0.051388,0.099810,0.142187,0.090324,0.030317,0.077045,0.215488,0.112143,0.094843,-0.004722,0.004339,0.160678,-0.002916,0.004188,-0.143795,0.167562,-0.101043,-0.082357,-0.025323,-0.068932,-0.111496,0.213379,0.009159,0.169469,-0.015060,0.047496,-0.050689,0.046403,0.111212,0.071530,-0.034414,0.025153,-0.027397,-0.066877,0.073915,-0.037209,-0.139605,-0.041994,-0.139890,-0.049838,-0.081643,0.149705,0.003257,-0.114770,-0.078257,0.000599,-0.017183,0.095459,-0.035376,0.103928,0.085676,0.223086,-0.038560,0.032538,-0.001067,0.084860,-0.180858,-0.072181,0.027347,-0.053087,-0.066499,0.058255,0.042233,-0.024384,-0.120294,0.036267,-0.070586,-0.096360,-0.081310,0.061045,0.026246,0.081498,0.047230,0.128769,-0.007651,-0.049654,-0.019209,0.066084,0.161867,0.170780,0.107179,-0.062733,0.096542,-0.062618,-0.069761,-0.083565,-0.076093,-0.053678,-0.024019,0.120021,0.038259,0.064474,-0.037767,-0.077613]",sl_000014;sl_000022;sl_000058;sl_000066;sl_000086;sl_000146;sl_000226;sl_000250;sl_000298;sl_000306;sl_000378;sl_000402;sl_000598,4
q0015,Find all pollution sensors in Lakeside District,"[0.093294,-0.006992,-0.043576,0.098907,-0.133155,-0.129958,0.024732,-0.007166,0.005695,-0.230570,0.112894,0.216677,0.092828,0.059158,-0.027917,0.036474,-0.156897,0.062620,0.109495,0.013126,-0.022585,0.038732,-0.101364,-0.066365,0.083262,0.047877,0.033554,0.014376,0.038106,-0.032021,0.067497,-0.038678,-0.114760,0.015522,0.066592,0.015020,-0.168356,-0.017972,-0.100476,-0.005291,-0.020764,-0.057295,0.064686,0.066520,0.057575,0.076367,-0.096522,-0.225866,-0.010715,0.116725,-0.114642,-0.175335,-0.036855,0.041086,-0.049141,-0.042131,0.059859,-0.088348,-0.057552,-0.044709,-0.018044,0.031496,0.013747,-0.026575,-0.167502,0.072696,-0.067316,0.061055,0.048620,-0.030193,-0.154027,0.113853,-0.057300,0.111980,0.157690,0.063830,-0.104227,-0.084341,0.000383,-0.041302,0.147174,0.199508,0.017796,-0.059873,0.007266,0.030341,0.145734,-0.010526,0.097635,-0.002569,-0.008948,0.002836,-0.115566,0.151825,0.063080,0.107189,-0.014851,-0.086694,0.152940,-0.083051,0.060409,0.019227,-0.224777,-0.001811,0.029334,0.089960,-0.059077,0.040175,-0.039583,0.098943,0.003021,0.068330,-0.079064,-0.004194,0.016627,0.050473,-0.047895,-0.075228,-0.014065,-0.102267,-0.054425,0.059872,-0.067593,0.086596,-0.124929,0.086641,-0.167355,0.054376]",pol_000138;pol_000150;pol_000168;pol_000180;pol_000204;pol_000234;pol_000240;pol_000246;pol_000264;pol_000306;pol_000336;pol_000384;pol_000438;pol_000492;pol_000510;pol_000558;pol_000576,5
q0015,Find all pollution sensors in Lakeside District,"[0.093294,-0.006992,-0.043576,0.098907,-0.133155,-0.129958,0.024732,-0.007166,0.005695,-0.230570,0.112894,0.216677,0.092828,0.059158,-0.027917,0.036474,-0.156897,0.062620,0.109495,0.013126,-0.022585,0.038732,-0.101364,-0.066365,0.083262,0.047877,0.033554,0.014376,0.038106,-0.032021,0.067497,-0.038678,-0.114760,0.015522,0.066592,0.015020,-0.168356,-0.017972,-0.100476,-0.005291,-0.020764,-0.057295,0.064686,0.066520,0.057575,0.076367,-0.096522,-0.225866,-0.010715,0.116725,-0.114642,-0.175335,-0.036855,0.041086,-0.049141,-0.042131,0.059859,-0.088348,-0.057552,-0.044709,-0.018044,0.031496,0.013747,-0.026575,-0.167502,0.072696,-0.067316,0.061055,0.048620,-0.030193,-0.154027,0.113853,-0.057300,0.111980,0.157690,0.063830,-0.104227,-0.084341,0.000383,-0.041302,0.147174,0.199508,0.017796,-0.059873,0.007266,0.030341,0.145734,-0.010526,0.097635,-0.002569,-0.008948,0.002836,-0.115566,0.151825,0.063080,0.107189,-0.014851,-0.086694,0.152940,-0.083051,0.060409,0.019227,-0.224777,-0.001811,0.029334,0.089960,-0.059077,0.040175,-0.039583,0.098943,0.003021,0.068330,-0.079064,-0.004194,0.016627,0.050473,-0.047895,-0.075228,-0.014065,-0.102267,-0.054425,0.059872,-0.067593,0.086596,-0.124929,0.086641,-0.167355,0.054376]",pol_000138;pol_000150;pol_000168;pol_000180;pol_000204;pol_000234;pol_000240;pol_000246;pol_000264;pol_000306;pol_000336;pol_000384;pol_000438;pol_000492;pol_000510;pol_000558;pol_000576,5
q0015,Find all pollution sensors in Lakeside District,"[0.093294,-0.006992,-0.043576,0.098907,-0.133155,-0.129958,0.024732,-0.007166,0.005695,-0.230570,0.112894,0.216677,0.092828,0.059158,-0.027917,0.036474,-0.156897,0.062620,0.109495,0.013126,-0.022585,0.038732,-0.101364,-0.066365,0.083262,0.047877,0.033554,0.014376,0.038106,-0.032021,0.067497,-0.038678,-0.114760,0.015522,0.066592,0.015020,-0.168356,-0.017972,-0.100476,-0.005291,-0.020764,-0.057295,0.064686,0.066520,0.057575,0.076367,-0.096522,-0.225866,-0.010715,0.116725,-0.114642,-0.175335,-0.036855,0.041086,-0.049141,-0.042131,0.059859,-0.088348,-0.057552,-0.044709,-0.018044,0.031496,0.013747,-0.026575,-0.167502,0.072696,-0.067316,0.061055,0.048620,-0.030193,-0.154027,0.113853,-0.057300,0.111980,0.157690,0.063830,-0.104227,-0.084341,0.000383,-0.041302,0.147174,0.199508,0.017796,-0.059873,0.007266,0.030341,0.145734,-0.010526,0.097635,-0.002569,-0.008948,0.002836,-0.115566,0.151825,0.063080,0.107189,-0.014851,-0.086694,0.152940,-0.083051,0.060409,0.019227,-0.224777,-0.001811,0.029334,0.089960,-0.059077,0.040175,-0.039583,0.098943,0.003021,0.068330,-0.079064,-0.004194,0.016627,0.050473,-0.047895,-0.075228,-0.014065,-0.102267,-0.054425,0.059872,-0.067593,0.086596,-0.124929,0.086641,-0.167355,0.054376]",pol_000138;pol_000150;pol_000168;pol_000180;pol_000204;pol_000234;pol_000240;pol_000246;pol_000264;pol_000306;pol_000336;pol_000384;pol_000438;pol_000492;pol_000510;pol_000558;pol_000576,5
q0015,Find all pollution sensors in Lakeside District,"[0.093294,-0.006992,-0.043576,0.098907,-0.133155,-0.129958,0.024732,-0.007166,0.005695,-0.230570,0.112894,0.216677,0.092828,0.059158,-0.027917,0.036474,-0.156897,0.062620,0.109495,0.013126,-0.022585,0.038732,-0.101364,-0.066365,0.083262,0.047877,0.033554,0.014376,0.038106,-0.032021,0.067497,-0.038678,-0.114760,0.015522,0.066592,0.015020,-0.168356,-0.017972,-0.100476,-0.005291,-0.020764,-0.057295,0.064686,0.066520,0.057575,0.076367,-0.096522,-0.225866,-0.010715,0.116725,-0.114642,-0.175335,-0.036855,0.041086,-0.049141,-0.042131,0.059859,-0.088348,-0.057552,-0.044709,-0.018044,0.031496,0.013747,-0.026575,-0.167502,0.072696,-0.067316,0.061055,0.048620,-0.030193,-0.154027,0.113853,-0.057300,0.111980,0.157690,0.063830,-0.104227,-0.084341,0.000383,-0.041302,0.147174,0.199508,0.017796,-0.059873,0.007266,0.030341,0.145734,-0.010526,0.097635,-0.002569,-0.008948,0.002836,-0.115566,0.151825,0.063080,0.107189,-0.014851,-0.086694,0.152940,-0.083051,0.060409,0.019227,-0.224777,-0.001811,0.029334,0.089960,-0.059077,0.040175,-0.039583,0.098943,0.003021,0.068330,-0.079064,-0.004194,0.016627,0.050473,-0.047895,-0.075228,-0.014065,-0.102267,-0.054425,0.059872,-0.067593,0.086596,-0.124929,0.086641,-0.167355,0.054376]",pol_000138;pol_000150;pol_000168;pol_000180;pol_000204;pol_000234;pol_000240;pol_000246;pol_000264;pol_000306;pol_000336;pol_000384;pol_000438;pol_000492;pol_000510;pol_000558;pol_000576,5
q0016,What parking readings are reported in Westside Heights?,"[-0.047261,0.048281,-0.049206,0.016064,-0.061618,-0.042261,0.119655,-0.110093,-0.077824,-0.110632,-0.001108,0.103386,0.077919,0.070161,0.040835,-0.066468,0.147889,0.007457,0.154240,-0.066039,0.056449,-0.071741,-0.046150,-0.097259,0.048189,-0.149674,-0.124525,0.070387,-0.104728,-0.096573,0.082972,0.153504,-0.064574,-0.126414,0.053654,-0.034349,-0.001414,0.105119,-0.080700,0.010570,0.174211,0.142693,0.057369,0.036548,-0.123784,-0.045531,0.065174,0.080686,0.053921,0.080477,-0.007427,-0.101848,-0.067083,0.010720,-0.048475,0.142154,0.096023,-0.081965,0.059909,-0.139210,0.042709,0.108539,0.115684,0.078327,0.013819,0.079193,-0.097531,-0.018983,0.064014,-0.000984,-0.078311,0.025074,-0.086339,0.006064,-0.005012,0.197711,0.031014,-0.306641,0.012535,-0.109007,0.068368,0.066196,0.019525,-0.052903,0.132131,0.129642,-0.022823,-0.036476,-0.005693,0.174608,-0.092994,0.010212,-0.024985,-0.075794,-0.004876,0.138045,-0.063778,0.062982,0.026588,0.099847,-0.031473,-0.132523,-0.149401,0.010500,-0.012261,0.075550,0.091618,0.004697,-0.044030,0.010016,0.076837,0.158694,0.111334,0.018199,0.102320,-0.091680,0.135730,-0.034666,-0.018269,-0.094963,-0.114635,-0.005391,-0.061716,0.084845,0.068381,0.104881,-0.047055,0.026559]",p_000244;p_000272;p_000376,1
q0016,What parking readings are reported in Westside Heights?,"[-0.047261,0.048281,-0.049206,0.016064,-0.061618,-0.042261,0.119655,-0.110093,-0.077824,-0.110632,-0.001108,0.103386,0.077919,0.070161,0.040835,-0.066468,0.147889,0.007457,0.154240,-0.066039,0.056449,-0.071741,-0.046150,-0.097259,0.048189,-0.149674,-0.124525,0.070387,-0.104728,-0.096573,0.082972,0.153504,-0.064574,-0.126414,0.053654,-0.034349,-0.001414,0.105119,-0.080700,0.010570,0.174211,0.142693,0.057369,0.036548,-0.123784,-0.045531,0.065174,0.080686,0.053921,0.080477,-0.007427,-0.101848,-0.067083,0.010720,-0.048475,0.142154,0.096023,-0.081965,0.059909,-0.139210,0.042709,0.108539,0.115684,0.078327,0.013819,0.079193,-0.097531,-0.018983,0.064014,-0.000984,-0.078311,0.025074,-0.086339,0.006064,-0.005012,0.197711,0.031014,-0.306641,0.012535,-0.109007,0.068368,0.066196,0.019525,-0.052903,0.132131,0.129642,-0.022823,-0.036476,-0.005693,0.174608,-0.092994,0.010212,-0.024985,-0.075794,-0.004876,0.138045,-0.063778,0.062982,0.026588,0.099847,-0.031473,-0.132523,-0.149401,0.010500,-0.012261,0.075550,0.091618,0.004697,-0.044030,0.010016,0.076837,0.158694,0.111334,0.018199,0.102320,-0.091680,0.135730,-0.034666,-0.018269,-0.094963,-0.114635,-0.005391,-0.061716,0.084845,0.068381,0.104881,-0.047055,0.026559]",p_000244;p_000272;p_000376,1
q0016,What parking readings are reported in Westside Heights?,"[-0.047261,0.048281,-0.049206,0.016064,-0.061618,-0.042261,0.119655,-0.110093,-0.077824,-0.110632,-0.001108,0.103386,0.077919,0.070161,0.040835,-0.066468,0.147889,0.007457,0.154240,-0.066039,0.056449,-0.071741,-0.046150,-0.097259,0.048189,-0.149674,-0.124525,0.070387,-0.104728,-0.096573,0.082972,0.153504,-0.064574,-0.126414,0.053654,-0.034349,-0.001414,0.105119,-0.080700,0.010570,0.174211,0.142693,0.057369,0.036548,-0.123784,-0.045531,0.065174,0.080686,0.053921,0.080477,-0.007427,-0.101848,-0.067083,0.010720,-0.048475,0.142154,0.096023,-0.081965,0.059909,-0.139210,0.042709,0.108539,0.115684,0.078327,0.013819,0.079193,-0.097531,-0.018983,0.064014,-0.000984,-0.078311,0.025074,-0.086339,0.006064,-0.005012,0.197711,0.031014,-0.306641,0.012535,-0.109007,0.068368,0.066196,0.019525,-0.052903,0.132131,0.129642,-0.022823,-0.036476,-0.005693,0.174608,-0.092994,0.010212,-0.024985,-0.075794,-0.004876,0.138045,-0.063778,0.062982,0.026588,0.099847,-0.031473,-0.132523,-0.149401,0.010500,-0.012261,0.075550,0.091618,0.004697,-0.044030,0.010016,0.076837,0.158694,0.111334,0.018199,0.102320,-0.091680,0.135730,-0.034666,-0.018269,-0.094963,-0.114635,-0.005391,-0.061716,0.084845,0.068381,0.104881,-0.047055,0.026559]",p_000244;p_000272;p_000376,1
q0016,What parking readings are reported in Westside Heights?,"[-0.047261,0.048281,-0.049206,0.016064,-0.061618,-0.042261,0.119655,-0.110093,-0.077824,-0.110632,-0.001108,0.103386,0.077919,0.070161,0.040835,-0.066468,0.147889,0.007457,0.154240,-0.066039,0.056449,-0.071741,-0.046150,-0.097259,0.048189,-0.149674,-0.124525,0.070387,-0.104728,-0.096573,0.082972,0.153504,-0.064574,-0.126414,0.053654,-0.034349,-0.001414,0.105119,-0.080700,0.010570,0.174211,0.142693,0.057369,0.036548,-0.123784,-0.045531,0.065174,0.080686,0.053921,0.080477,-0.007427,-0.101848,-0.067083,0.010720,-0.048475,0.142154,0.096023,-0.081965,0.059909,-0.139210,0.042709,0.108539,0.115684,0.078327,0.013819,0.079193,-0.097531,-0.018983,0.064014,-0.000984,-0.078311,0.025074,-0.086339,0.006064,-0.005012,0.197711,0.031014,-0.306641,0.012535,-0.109007,0.068368,0.066196,0.019525,-0.052903,0.132131,0.129642,-0.022823,-0.036476,-0.005693,0.174608,-0.092994,0.010212,-0.024985,-0.075794,-0.004876,0.138045,-0.063778,0.062982,0.026588,0.099847,-0.031473,-0.132523,-0.149401,0.010500,-0.012261,0.075550,0.091618,0.004697,-0.044030,0.010016,0.076837,0.158694,0.111334,0.018199,0.102320,-0.091680,0.135730,-0.034666,-0.018269,-0.094963,-0.114635,-0.005391,-0.061716,0.084845,0.068381,0.104881,-0.047055,0.026559]",p_000244;p_000272;p_000376,1
q0017,Query traffic records from South Hills Commercial Strip,"[0.029848,0.023416,0.026656,0.149678,-0.086195,-0.086218,0.159189,-0.012394,0.045379,0.008762,-0.035493,0.099425,0.138050,-0.008471,-0.075978,0.064436,0.136690,0.129044,0.064818,-0.002389,0.090241,-0.185269,-0.067331,-0.112248,-0.020902,0.006788,0.019946,-0.059898,-0.017726,0.128321,0.089971,-0.099498,-0.007646,-0.135115,-0.014560,-0.085195,-0.079518,-0.064421,-0.138355,-0.132539,0.059667,0.112910,0.062979,0.080195,-0.000454,0.041387,0.161152,0.039463,-0.022280,-0.027165,-0.093797,-0.069870,-0.028560,0.057889,-0.051001,-0.004370,0.037377,0.017115,-0.053587,-0.079532,-0.021654,0.054612,-0.006436,0.066988,-0.070976,0.016709,-0.048704,0.020531,0.018867,-0.117156,-0.069755,-0.005069,0.147827,-0.001505,-0.153621,0.099264,0.044582,-0.112543,0.055991,-0.077584,0.077452,0.122878,-0.239144,-0.209896,0.147176,-0.025046,-0.135310,-0.106513,0.036047,0.020733,-0.117394,0.010206,-0.127639,-0.101108,0.009335,-0.015161,0.150126,-0.131602,-0.080829,0.137261,-0.115476,-0.108642,-0.108288,-0.064808,-0.010175,0.077383,-0.027238,0.011297,0.034236,0.023357,0.071369,0.023302,0.150133,0.141653,0.052141,-0.063422,0.110186,-0.092591,-0.010488,-0.101173,0.105535,0.011538,0.025240,0.056950,-0.089586,0.127996,-0.089345,-0.115726]",traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,3
q0017,Query traffic records from South Hills Commercial Strip,"[0.029848,0.023416,0.026656,0.149678,-0.086195,-0.086218,0.159189,-0.012394,0.045379,0.008762,-0.035493,0.099425,0.138050,-0.008471,-0.075978,0.064436,0.136690,0.129044,0.064818,-0.002389,0.090241,-0.185269,-0.067331,-0.112248,-0.020902,0.006788,0.019946,-0.059898,-0.017726,0.128321,0.089971,-0.099498,-0.007646,-0.135115,-0.014560,-0.085195,-0.079518,-0.064421,-0.138355,-0.132539,0.059667,0.112910,0.062979,0.080195,-0.000454,0.041387,0.161152,0.039463,-0.022280,-0.027165,-0.093797,-0.069870,-0.028560,0.057889,-0.051001,-0.004370,0.037377,0.017115,-0.053587,-0.079532,-0.021654,0.054612,-0.006436,0.066988,-0.070976,0.016709,-0.048704,0.020531,0.018867,-0.117156,-0.069755,-0.005069,0.147827,-0.001505,-0.153621,0.099264,0.044582,-0.112543,0.055991,-0.077584,0.077452,0.122878,-0.239144,-0.209896,0.147176,-0.025046,-0.135310,-0.106513,0.036047,0.020733,-0.117394,0.010206,-0.127639,-0.101108,0.009335,-0.015161,0.150126,-0.131602,-0.080829,0.137261,-0.115476,-0.108642,-0.108288,-0.064808,-0.010175,0.077383,-0.027238,0.011297,0.034236,0.023357,0.071369,0.023302,0.150133,0.141653,0.052141,-0.063422,0.110186,-0.092591,-0.010488,-0.101173,0.105535,0.011538,0.025240,0.056950,-0.089586,0.127996,-0.089345,-0.115726]",traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,3
q0017,Query traffic records from South Hills Commercial Strip,"[0.029848,0.023416,0.026656,0.149678,-0.086195,-0.086218,0.159189,-0.012394,0.045379,0.008762,-0.035493,0.099425,0.138050,-0.008471,-0.075978,0.064436,0.136690,0.129044,0.064818,-0.002389,0.090241,-0.185269,-0.067331,-0.112248,-0.020902,0.006788,0.019946,-0.059898,-0.017726,0.128321,0.089971,-0.099498,-0.007646,-0.135115,-0.014560,-0.085195,-0.079518,-0.064421,-0.138355,-0.132539,0.059667,0.112910,0.062979,0.080195,-0.000454,0.041387,0.161152,0.039463,-0.022280,-0.027165,-0.093797,-0.069870,-0.028560,0.057889,-0.051001,-0.004370,0.037377,0.017115,-0.053587,-0.079532,-0.021654,0.054612,-0.006436,0.066988,-0.070976,0.016709,-0.048704,0.020531,0.018867,-0.117156,-0.069755,-0.005069,0.147827,-0.001505,-0.153621,0.099264,0.044582,-0.112543,0.055991,-0.077584,0.077452,0.122878,-0.239144,-0.209896,0.147176,-0.025046,-0.135310,-0.106513,0.036047,0.020733,-0.117394,0.010206,-0.127639,-0.101108,0.009335,-0.015161,0.150126,-0.131602,-0.080829,0.137261,-0.115476,-0.108642,-0.108288,-0.064808,-0.010175,0.077383,-0.027238,0.011297,0.034236,0.023357,0.071369,0.023302,0.150133,0.141653,0.052141,-0.063422,0.110186,-0.092591,-0.010488,-0.101173,0.105535,0.011538,0.025240,0.056950,-0.089586,0.127996,-0.089345,-0.115726]",traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,3
q0017,Query traffic records from South Hills Commercial Strip,"[0.029848,0.023416,0.026656,0.149678,-0.086195,-0.086218,0.159189,-0.012394,0.045379,0.008762,-0.035493,0.099425,0.138050,-0.008471,-0.075978,0.064436,0.136690,0.129044,0.064818,-0.002389,0.090241,-0.185269,-0.067331,-0.112248,-0.020902,0.006788,0.019946,-0.059898,-0.017726,0.128321,0.089971,-0.099498,-0.007646,-0.135115,-0.014560,-0.085195,-0.079518,-0.064421,-0.138355,-0.132539,0.059667,0.112910,0.062979,0.080195,-0.000454,0.041387,0.161152,0.039463,-0.022280,-0.027165,-0.093797,-0.069870,-0.028560,0.057889,-0.051001,-0.004370,0.037377,0.017115,-0.053587,-0.079532,-0.021654,0.054612,-0.006436,0.066988,-0.070976,0.016709,-0.048704,0.020531,0.018867,-0.117156,-0.069755,-0.005069,0.147827,-0.001505,-0.153621,0.099264,0.044582,-0.112543,0.055991,-0.077584,0.077452,0.122878,-0.239144,-0.209896,0.147176,-0.025046,-0.135310,-0.106513,0.036047,0.020733,-0.117394,0.010206,-0.127639,-0.101108,0.009335,-0.015161,0.150126,-0.131602,-0.080829,0.137261,-0.115476,-0.108642,-0.108288,-0.064808,-0.010175,0.077383,-0.027238,0.011297,0.034236,0.023357,0.071369,0.023302,0.150133,0.141653,0.052141,-0.063422,0.110186,-0.092591,-0.010488,-0.101173,0.105535,0.011538,0.025240,0.056950,-0.089586,0.127996,-0.089345,-0.115726]",traf_000022;traf_000109;traf_000130;traf_000190;traf_000295;traf_000319;traf_000346;traf_000361;traf_000373;traf_000400;traf_000433;traf_000469;traf_000493;traf_000514;traf_000532;traf_000544;traf_000580;traf_000586;traf_000592,3
